stop_id;stop_name
U18219N297;Prosiměřice, hostinec
U18218N298;Oleksovice, u potoka
U15550N299;Damnice
U15551N300;Dolenice
U14565N301;Suchohrdly u Miroslavi
U15636N302;Hrušovany nad Jevišovkou, Znojemská
U15638N303;Pravice
U15546N304;Břežany, u hostince
U15547N305;Břežany, u pošty
U15548N306;Břežany, u statku
U15566N307;Břežany, osada Ležák
U16353N308;Kašnice
U16356N309;Klobouky u Brna, hřbitov
U16342N310;Borkovany, Štoček
U16340N311;Borkovany
U16341N312;Borkovany, Tomášov
U1256N313;Komárov
U1807N314;Železniční
U1148N315;Hněvkovského
U1511N316;Popelova
U1118N317;Glocova
U27502N418;Chvalkovice na Hané
U14404N1018;Přibyslavice, motorest 9 křížů
U12411N1218;Rozstání, obchod
U18208N419;Božice, železniční stanice
U28101N420;Hodonice
U14307N1019;Lesní Hluboké, motel 9 křížů
U12406N1219;Rozstání, čekárna Na stráni
U28102N421;Dyje
U14311N1020;Zálesná Zhoř, rozcestí
U12336N1220;Vilémovice, Macocha rozc. 2.0
U15729N422;Břeclav, autobusové nádraží
U14302N1021;Domašov, cestmistrovství
U12328N1221;Ostrov u Macochy, Balcarka
U15828N423;Valtice, železniční zastávka
U14301N1022;Domašov
U12331N1222;Ostrov u Macochy, u rybníka
U15811N424;Valtice, železniční stanice
U14303N1023;Domašov, Nový konec
U12329N1223;Ostrov u Macochy, Jednota
U25701N425;Sedlec u Mikulova
U14219N1024;Říčky
U12401N1224;Holštejn, rozc. 2.0
U25601N426;Březí
U14215N1025;Ostrovačice, náměstí Viléma Mrštíka
U12402N1225;Holštejn
U25602N427;Dobré Pole
U12225N818;Křtiny, obecní úřad
U1429N1026;Nemocnice Bohunice
U12464N1226;Rozstání, ZŠ
U15563N428;Novosedly, železniční stanice
U12222N819;Křtiny, kino
U14345N1027;Jezeřany-Maršovice, točna
U12409N1227;Rozstání, hřbitov
U25505N429;Jevišovka
U12223N820;Křtiny, pivovar
U14344N1028;Jezeřany-Maršovice, škola
U12407N1228;Rozstání, Baldovec, lom
U25702N430;Boří les
U12212N821;Bukovina, rozcestí 2.0
U14343N1029;Jezeřany-Maršovice, Jezeřany
U12408N1229;Rozstání, Baldovec, točna
U11002N431;Brno-Horní Heršpice
U12211N822;Bukovina
U19310N518;Veselí nad Moravou, Milokošť
U14488N1030;Moravský Krumlov, Rakšice, lesovna
U12417N1230;Šošůvka, obecní úřad
U15135N432;Popovice, u tratě
U12213N823;Bukovina, škola
U14489N1031;Moravský Krumlov, Rakšice, Silo
U16211N519;Křenovice, dol. žel. st.
U12415N1231;Šošůvka, Na Bráně
U25201N433;Vojkovice nad Svratkou, žel. st.
U12242N824;Bukovinka, Černý les
U14475N1032;Moravský Krumlov, Rakšice, restaurace
U16318N520;Křižanovice, žel. st.
U16406N521;Bučovice, Marefy, žel. st.
U26501N522;Nevojice
U31103N523;Ostrožská Nová Ves lázně
U16137N524;Šlapanice, železniční stanice
U26103N525;Blažovice
U16121N526;Ponětovice, železniční stanice
U26901N527;Bzenec-Olšovec
U29104N528;Rohatec kolonie
U29202N529;Sudoměřice nad Moravou
U12326N718;Olomučany, škola
U29201N530;Petrov
U29303N531;Vnorovy
U29302N532;Veselí nad Moravou-Zarazice
U29402N533;Lipov
U29401N534;Louka u Ostrohu
U19530N535;Velká nad Veličkou, železniční stanice
U29502N536;Javorník nad Veličkou zastávka
U29403N537;Blatnice pod Sv. Antonínkem
U29501N538;Vrbovce
U29602N539;Myjava
U14354N618;Pravlov
U29601N540;Brestovec
U29504N541;Vrbovce zastávka
U16115N542;Kobylnice, obecní úřad
U16111N543;Kobylnice
U16159N544;Šlapanice, Kalvodova
U16163N545;Šlapanice, Riegrova
U16129N546;Šlapanice, Bedřichovice
U16116N547;Podolí
U16118N548;Podolí, Líšeňská
U1497N549;Podolská
U1726N550;Velatická
U1350N551;Macháčkova
U1421N552;Náměstí Karla IV.
U1384N553;Mifkova
U1208N554;Jírova
U16172N555;Kobylnice, hřbitov
U16161N556;Sokolnice, u hřbitova
U16127N557;Sokolnice, zámek
U16150N558;Žatčany, náves
U16152N559;Žatčany, u mlýna
U15171N560;Měnín, u pomníku
U15128N561;Měnín, u mlýna
U15165N562;Měnín, obchodní středisko
U15125N563;Měnín, Albrechtov
U15216N564;Blučina, hřbitov
U15214N565;Blučina, náměstí
U15213N566;Blučina, Komenského
U15217N567;Blučina, ZD
U15239N568;Židlochovice, sídliště
U15229N569;Židlochovice, aut. st.
U16158N570;Újezd u Brna, škola
U16112N571;Kobylnice, Na Rybníku
U1098N572;Dvorska, smyčka
U1742N573;Vlčkova
U1513N574;Pratecká
U1738N575;Vítězná
U1154N576;Holásecká
U1543N577;Rolencova
U1151N578;Holásky
U1717N579;V aleji
U1518N580;Prodloužená
U16141N581;Prace, škola
U16139N582;Prace, náves
U16143N583;Prace, točna
U16135N584;Prace, Mohyla míru
U1788N585;Zetor - smyčka
U16142N586;Tvarožná, zemědělské družstvo
U16153N587;Tvarožná
U16140N588;Tvarožná, sokolovna
U17215N589;Sivice
U17212N590;Pozořice, náměstí
U17210N591;Pozořice, Velké Lipky
U17207N592;Kovalovice, na kopci
U17208N593;Kovalovice, obecní úřad
U17206N594;Kovalovice, Dražka
U17217N595;Viničné Šumice, obecní úřad
U17216N596;Viničné Šumice, Hradská
U17218N597;Viničné Šumice, Psénky
U17220N598;Viničné Šumice, točna
U17211N599;Pozořice, Jezera
U1798N600;Zvonařka
U16120N601;Ponětovice
U16104N602;Jiříkovice
U16102N603;Blažovice, pod kostelem
U16101N604;Blažovice, hostinec
U1362N605;Mariánské údolí
U15228N606;Židlochovice, ADOSA
U15302N607;Unkovice, rozc.
U15304N608;Žabčice, sokolovna
U15303N609;Žabčice
U15219N610;Hrušovany u Brna, obecní úřad
U15220N611;Hrušovany u Brna, sídliště
U15221N612;Hrušovany u Brna, VÚZA
U15211N613;Syrovice, MŠ
U15243N614;Syrovice, Chocholáč
U15201N615;Bratčice
U15202N616;Bratčice, pískovna
U15207N617;Němčičky
U14531N918;Džbánice
U12529N1318;Lysice, výzkum
U15222N434;Hrušovany u Brna, žel. st.
U14529N919;Dobelice, obecní úřad
U12325N719;Olomučany, restaurace
U12460N1319;Žerůtky
U14355N619;Pravlov, kulturní dům
U12210N825;Bukovinka, Pindula
U14468N1033;Moravský Krumlov, Durdice
U12324N720;Olomučany, horní konec
U12461N1320;Býkovice, nákupní středisko Hrnčíř
U14023N920;Trnové Pole
U12215N826;Bukovinka
U15633N1034;Hrušovany nad Jevišovkou, Pastviny
U12327N721;Olomučany, točna
U17355N1118;Ruprechtov, u hřbitova
U14339N620;Dolní Kounice, Masarykovo nám.
U17353N1119;Ruprechtov
U14009N921;Branišovice, Kanada
U14476N1035;Moravský Krumlov, u přejezdu
U17350N827;Bukovinka, Říčky, hájenka
U15306N435;Žabčice, žel. st.
U12459N1321;Býkovice
U17325N828;Račice-Pístovice, Račice
U14010N922;Branišovice, pošta
U14482N1036;Moravský Krumlov, hájenka
U17351N1120;Podomí
U14341N621;Dolní Kounice, Skalní
U13310N722;Předklášteří, obecní úřad
U14493N1037;Moravský Krumlov, Stavení
U17327N829;Račice-Pístovice, Račice, ZD
U12306N1121;Krásensko, ZD
U15307N436;Vranovice, žel.st.
U12462N1322;Dlouhá Lhota
U14541N923;Bohutice
U13319N723;Štěpánovice, rozcestí
U14351N622;Nové Bránice
U14535N1038;Lesonice, požární zbrojnice
U17324N830;Račice-Pístovice, Pístovice
U12305N1122;Krásensko
U25401N437;Pouzdřany
U12448N1323;Brťov-Jeneč, Na Návsi
U12625N1324;Valchov
U12653N1325;Boskovice, Podlesí
U12660N1326;Boskovice, U Kapličky
U12801N1327;Kunice
U12802N1328;Lhota u Lysic
U12806N1329;Lysice, Záoboří
U12527N1330;Lysice, škola
U12805N1331;Lysice, škola točna
U12528N1332;Lysice, Štěchovská
U12531N1333;Štěchov
U12537N1334;Kunčina Ves
U12457N1335;Rašov, rozc. 1.0
U12536N1336;Kozárov
U12694N1337;Kunštát, Rudka, hotel
U12696N1338;Kunštát, Rudka, prodejna
U12771N1339;Petrov, rozc. 1.0
U12770N1340;Petrov
U12779N1341;Sulíkov, dolní zast.
U12778N1342;Sulíkov
U12776N1343;Rozsíčka
U12774N1344;Rozseč nad Kunštátem, Horničí
U12758N1345;Crhov
U12768N1346;Olešnice, u lávky
U12767N1347;Olešnice, nám.
U12775N1348;Rozseč nad Kunštátem, rozcestí
U12020N1349;Makov
U12698N1350;Kunštát, Sychotín, Grafitárna
U12697N1351;Kunštát, Sychotín
U12634N1352;Boskovice, Kaufland
U13126N1353;Kuřim, Podlesí, rozc.
U12033N1354;Boskovice, Šmelcovna
U12034N1355;Boskovice, Hrádkov
U12035N1356;Boskovice, Vratíkov
U12029N1357;Okrouhlá
U12030N1358;Okrouhlá, horní konec
U12686N1359;Voděrady, nám.
U12685N1360;Voděrady, hor.zast.
U12519N1361;Drnovice
U12520N1362;Drnovice, hor.zast.
U12638N1363;Boskovice, hřbitov
U12658N1364;Boskovice, Svat.Čecha
U12512N1365;Jabloňany
U12515N1366;Obora
U12812N1367;Cetkovice, žel.st.
U12810N1368;Cetkovice
U12821N1369;Světlá
U12745N1370;Šebetov
U12705N1371;Knínice, horní zastávka
U12704N1372;Knínice, Městečko
U12711N1373;Knínice, U Nádraží
U12752N1374;Vážany
U12823N1375;Uhřice, točna
U12922N1376;Velké Opatovice, sídliště
U12927N1377;Jevíčko, Brněnská
U12909N1378;Jevíčko, nám.
U12910N1379;Jevíčko, hřiště SK
U12907N1380;Jaroměřice, hřiště
U12905N1381;Jaroměřice, náves
U12932N1382;Jaroměřice, Nadevsí
U12931N1383;Jaroměřice, Nový Dvůr
U12851N1384;Úsobrno, pila
U12848N1385;Úsobrno, hostinec
U12849N1386;Úsobrno, závod
U12822N1387;Uhřice
U12906N1388;Jaroměřice, rozcestí
U12850N1389;Úsobrno, nové domy
U12787N1390;Horní Štěpánov, rozcestí Skřípov
U12700N1391;Horní Štěpánov, Nové Sady
U12782N1392;Horní Štěpánov, u rybníka
U12781N1393;Horní Štěpánov
U12702N1394;Horní Štěpánov, točna
U13101N1395;Česká, Hlavní
U13105N1396;Česká, Nádavky
U1351N1397;Mácova
U1280N1398;Kouty
U1526N1399;Příjezdová
U1063N1400;Černohorská
U1085N1401;Díly
U1812N1402;Žilkova
U1553N1403;Řečkovice
U1457N1404;Olšanského
U1376N1405;Medlánky
U1377N1406;Medlánky, škola
U1756N1407;Vozovna Medlánky
U1683N1408;Tylova
U1566N1409;Semilasso
U12923N1410;Velké Opatovice, Velká Roudka
U12912N1411;Malá Roudka, rozc.0.5
U12913N1412;Malá Roudka, Skočova Lhota
U12924N1413;Velké Opatovice, Zádvoří
U12940N1414;Velké Opatovice, rozcestí
U12514N1415;Lhota Rapotina, točna
U12920N1416;Velké Opatovice, Brťov
U12921N1417;Velké Opatovice, Korbelova Lhota
U14353N623;Nové Bránice, škola
U17323N831;Račice-Pístovice, Pístovice, na kopci
U12304N1123;Krásensko, rozcestí 1.0
U14352N624;Nové Bránice, rozc.
U25402N438;Popice
U14559N924;Našiměřice
U13312N724;Předklášteří, Zetor šroubárna
U17303N832;Drnovice, Na žlebě
U12314N1124;Senetářov, MŠ
U15425N439;Šakvice, železniční stanice
U14348N625;Moravské Bránice, škola
U14561N925;Našiměřice, železniční stanice
U14536N1039;Miroslavské Knínice
U14347N626;Moravské Bránice, U Mašinhózu
U12312N1125;Senetářov, Chemoplast
U17326N833;Račice-Pístovice, Račice, točna
U15403N440;Hustopeče, autobusové nádraží
U12205N834;Březina, jeskyně Výpustek
U15569N926;Břežany, škola
U14549N1040;Miroslav, kostel
U12313N1126;Senetářov, Jednota
U14452N627;Ivančice, Stříbský mlýn
U13438N725;Štěpánovice, obecní úřad
U15340N1041;Velké Němčice, obecní úřad
U12218N835;Habrůvka, Josefov
U15555N927;Mackovice, Břežanská
U12301N1127;Kotvrdovice, horní konec
U1331N441;Lesná, nádraží
U13437N726;Štěpánovice, horní konec
U14444N628;Ivančice, Horní Hlinky
U15333N1042;Uherčice, Na trávníku
U12219N836;Adamov, Stará huť
U15556N928;Mackovice, obecní úřad
U12303N1128;Kotvrdovice, žleb
U1557N442;Řečkovice, nádraží
U13327N727;Tišnov, Nádražní
U14446N629;Ivančice, náměstí
U15334N1043;Uherčice, obecní úřad
U12226N837;Adamov, Karlov
U19146N929;Dubňany, obchodní dům
U12307N1129;Kotvrdovice, rozcestí Krasová
U13351N728;Tišnov, Rybníček
U15230N630;Židlochovice, škola
U13109N443;Česká, železniční stanice
U13332N729;Tišnov, sídliště Klucanina
U15335N1044;Uherčice, ZD
U12317N1130;Jedovnice, garáže ČAD
U12228N838;Adamov, závod
U19102N930;Mutěnice, drůbežárna
U15417N1045;Starovice, zemědělské družstvo
U19105N931;Mutěnice, u mlýna
U12502N1232;Vysočany, Housko
U12216N839;Habrůvka
U13307N730;Hradčany
U13206N444;Čebín, železniční stanice
U15305N631;Žabčice, u Mahovských
U12318N1131;Jedovnice, náměstí
U15416N1046;Starovice
U19158N932;Ratíškovice, Hradčany
U12501N1233;Vysočany
U12206N840;Březina, Lhotky, rozcestí 1.7
U13316N731;Sentice, rozcestí
U13306N445;Hradčany, železniční stanice
U15301N632;Přísnotice
U12316N1132;Jedovnice, Chaloupky
U15411N1047;Hustopeče, nemocnice
U19134N933;Rohatec, Kolonie, rozc. k žel. stanici
U12330N1234;Ostrov u Macochy, léčebna
U12209N841;Březina, u sokolovny
U13314N732;Sentice
U13411N446;Dolní Loučky, železniční stanice
U12359N633;Blansko, Hořice
U12334N1133;Rudice, rozcestí 2.0
U15341N1048;Velké Němčice, rozcestí
U19133N934;Rohatec, Kolonie, Maryša
U12440N1235;Rájec-Jestřebí, Lenčov, křiž.
U12207N842;Březina, u pomníku
U13218N733;Chudčice, Delník
U13425N447;Řikonín, železniční stanice
U12380N634;Blansko, Olešná
U12365N1134;Blansko, Lažánky, škola
U15357N1049;Vranovice, vodárna
U19138N935;Rohatec, Soboňky
U12433N1236;Rájec-Jestřebí, Karolín, rozc.1.0
U12241N843;Březina, škola
U13217N734;Chudčice
U13454N448;Níhov, železniční stanice
U12340N635;Blansko, rozvodna, točna
U12367N1135;Blansko, Lažánky
U15358N1050;Vranovice, Lipová
U19008N936;Hodonín, nemocnice - lázně
U12432N1237;Rájec-Jestřebí, Karolín
U12109N844;Ochoz u Brna, rozcestí Kanice
U13219N735;Chudčice, na hrázi
U13224N736;Veverská Bítýška, přístav
U13265N737;Veverská Bítýška, náměstí
U13269N738;Veverská Bítýška, sídliště
U13261N739;Veverská Bítýška, hájovna Na Hlince
U13251N740;Hvozdec
U14222N741;Veverské Knínice, rozcestí Pohádka Máje
U14223N742;Veverské Knínice, ZOD Veveří
U14220N743;Veverské Knínice
U14221N744;Veverské Knínice, horní konec
U14216N745;Ostrovačice, Veveří
U14217N746;Říčany
U14218N747;Říčany, ZD
U14232N748;Rosice, Říčanská
U14235N749;Rosice, Trávníky
U14229N750;Rosice, Kamínky
U14225N751;Rosice, ADOSA
U14239N752;Zastávka, Dům zdraví
U14224N753;Babice u Rosic
U14338N754;Zbýšov, Sička
U14334N755;Zbýšov, internát
U14337N756;Zbýšov, Poustka
U14336N757;Zbýšov, městský úřad
U14333N758;Zbýšov, Anenská
U14329N759;Oslavany, Padochov, závod
U14327N760;Oslavany, Padochov, restaurace
U14462N761;Oslavany, Podlesí
U14465N762;Oslavany, U mlýnka
U14464N763;Oslavany, Tř. 1. máje
U14458N764;Oslavany, Havířská
U14460N765;Oslavany, náměstí
U14457N766;Oslavany, aut. st.
U14466N767;Oslavany, železniční stanice
U14451N768;Ivančice, silo
U14448N769;Ivančice, Oslavanská
U14244N770;Ostrovačice, Říčanská
U13331N771;Tišnov, Riegrova
U13341N772;Železné, obec
U13342N773;Železné, u Vitaru
U13352N774;Tišnov, Nový hřbitov
U13328N775;Tišnov, náměstí
U14227N776;Rosice, Husova
U14237N777;Tetčice, Neslovická
U14325N778;Neslovice
U14453N779;Ivančice, škola
U14459N780;Oslavany, Dolina
U14455N781;Nová Ves, host. U Slavíků
U14456N782;Nová Ves, škola
U14438N783;Biskoupky
U14439N784;Biskoupky, rozc.
U14505N785;Senorady, u kovárny
U14504N786;Senorady
U14501N787;Lhánice
U14503N788;Mohelno, sokolovna
U14502N789;Mohelno
U14340N790;Dolní Kounice, Rybárna
U15206N791;Mělčany
U15134N792;Modřice, smyčka
U15215N793;Blučina, obchodní středisko
U15131N794;Opatovice
U15143N795;Rajhradice, obecní úřad
U15144N796;Rajhradice, váha
U15136N797;Rajhradice, Loučka
U15179N798;Rajhrad, klášter
U15149N799;Rajhrad, Městečko
U14357N800;Trboušany
U14342N801;Dolní Kounice, Trboušanská
U14360N802;Dolní Kounice, Nové Kounice
U14361N803;Dolní Kounice, u Machových
U16401N804;Bučovice, aut. st.
U16435N805;Bučovice, dům mládeže
U16429N806;Bučovice, Černčín, rozcestí
U16415N807;Kojátky, rozcestí
U16416N808;Bohaté Málkovice
U16424N809;Kozlany
U16418N810;Bohdalice-Pavlovice, Hradčany
U16417N811;Bohdalice-Pavlovice, Bohdalice
U16425N812;Kučerov, dolní konec
U16426N813;Kučerov
U16423N814;Hlubočany
U17407N815;Vyškov, Křečkovice
U17411N816;Vyškov, Palánek
U16451N817;Bučovice, zdravotní středisko
U12363N1136;Blansko, Lažánky, kamnárna
U19014N937;Hodonín, vodárna
U15367N1051;Vranovice, škola
U12108N845;Ochoz u Brna, restaurace U Votrubů
U12341N636;Blansko, Synthon
U30008N449;Vlkov u Tišnova
U12106N846;Ochoz u Brna, Na pastýřkách
U12364N1137;Blansko, Lažánky, Márovky
U15371N1052;Vranovice, sokolovna
U12041N637;Blansko, Komenského
U30305N450;Osová Bítýška
U12110N847;Ochoz u Brna, Říčky, rozc.
U12302N1138;Kotvrdovice, obecní úřad
U19137N938;Rohatec, Smíchov
U15380N1053;Vranovice, u hřbitova
U12343N638;Blansko, Brněnská
U30302N451;Ořechov
U12102N848;Brno, Na Spáleništi
U17352N1139;Podomí, škola
U19136N939;Rohatec, náměstí
U15329N1054;Přibice, u kaple
U12389N639;Blansko, rozcestí Klepačov
U30009N452;Křižanov
U1727N849;Velká Klajdovka
U15564N1140;Nový Přerov
U19135N940;Rohatec, na kopci
U15328N1055;Přibice, kostel
U15369N1056;Pohořelice, Velký Dvůr, sádky
U15418N1057;Starovice, rozcestí
U15339N1058;Velké Němčice, Nová Ves
U15343N1059;Velké Němčice, ZD
U15338N1060;Velké Němčice, Brněnská
U15337N1061;Velké Němčice, Boudky
U15332N1062;Nosislav, Pod kopcem
U15331N1063;Nosislav, Městečko
U15330N1064;Nosislav, Kroužek
U15231N1065;Židlochovice, nábřeží
U15342N1066;Velké Němčice, škola
U15404N1067;Hustopeče, cihelna
U15355N1068;Kurdějov, na kopci
U15354N1069;Kurdějov, most
U15356N1070;Kurdějov, u penzionu
U15362N1071;Nikolčice, rozcestí
U15350N1072;Diváky, obecní úřad
U15348N1073;Diváky, dílny
U15364N1074;Šitbořice, na kopci
U15366N1075;Šitbořice, obecní úřad
U15365N1076;Šitbořice, Nikolčická
U15372N1077;Nikolčice, škola
U15363N1078;Nikolčice, ZD
U15352N1079;Křepice, dolní
U15353N1080;Křepice, škola
U15336N1081;Velké Němčice
U15409N1082;Hustopeče, strojírny
U15420N1083;Starovičky, průmyslová zóna
U15419N1084;Starovičky
U15535N1085;Zaječí, rozcestí
U16629N1086;Brankovice, motorest
U16630N1087;Dobročkovice, rozcestí
U16631N1088;Dobročkovice
U16626N1089;Brankovice, obecní úřad
U16524N1090;Nemochovice
U16520N1091;Chvalkovice, u hřiště
U16521N1092;Chvalkovice
U16516N1093;Hvězdlice, Nové Hvězdlice
U16517N1094;Hvězdlice, Staré Hvězdlice
U16420N1095;Bohdalice-Pavlovice, Pavlovice, rozcestí
U16421N1096;Bohdalice-Pavlovice, Pavlovice
U16419N1097;Bohdalice-Pavlovice, Manerov
U16422N1098;Hlubočany, Terešov, rozcestí
U17453N1099;Vyškov, Zouvalka
U17444N1100;Vyškov, VTÚPV
U16627N1101;Brankovice, škola
U17359N1102;Rostěnice-Zvonovice, Rostěnice
U17358N1103;Rostěnice-Zvonovice, Rostěnice, náves
U17356N1104;Rostěnice-Zvonovice, Zvonovice
U16427N1105;Lysovice, kulturní dům
U16428N1106;Lysovice, obecní úřad
U16434N1107;Bučovice, Vícemilice
U16511N1108;Nevojice, točna
U16557N1109;Nesovice, čerpací stanice
U16508N1110;Nesovice, požární zbrojnice
U16502N1111;Milonice
U16514N1112;Uhřice, rozcestí
U16513N1113;Uhřice, na návsi
U16515N1114;Hvězdlice, Nové Hvězdlice, rozcestí
U17309N1115;Ježkovice, u hřbitova
U17308N1116;Ježkovice, točna
U17354N1117;Ruprechtov, hájenka
U12008N640;Šebrov-Kateřina, Sv. Kateřina
U1623N850;Strnadova
U15241N453;Židlochovice, železniční stanice
U19214N941;Sudoměřice, obecní úřad
U12320N1141;Jedovnice, Újezd
U12009N641;Šebrov-Kateřina, Šebrov
U19213N942;Sudoměřice, křižovatka
U1523N851;Prušánecká
U15537N454;Zaječí, železniční stanice
U12319N1142;Jedovnice, pila
U12006N642;Svinošice
U19200N943;Petrov
U1611N852;Stará osada
U25501N455;Rakvice
U12220N1143;Křtiny, hájovna Na lukách
U12005N643;Lipůvka, ZŠ
U19210N944;Strážnice, Skalická brána
U12111N853;Ochoz u Brna, obecní úřad
U15619N456;Podivín, železniční stanice
U12221N1144;Křtiny, Dělnická čtvrť
U12004N644;Lipůvka
U19319N945;Vnorovy, Lidéřovice
U12208N854;Březina, Táborská
U15609N457;Ladná, železniční stanice
U1157N1145;Horníkova
U13131N645;Kuřim, Prefa rozcestí
U19322N946;Vnorovy, škola
U17306N855;Drnovice, škola
U29101N458;Hrušky zastávka
U12202N1146;Babice nad Svitavou, horní zastávka
U19325N947;Vnorovy, obecní úřad
U13129N646;Kuřim, TE
U18301N856;Horní Dunajovice, obecní úřad
U19129N459;Moravská Nová Ves, železniční stanice
U12201N1147;Babice nad Svitavou, dolní zastávka
U19321N948;Vnorovy, přejezd
U13127N647;Kuřim, TOS
U18302N857;Horní Dunajovice, Domčice
U19119N460;Lužice, železniční stanice
U12121N1148;Kanice, škola
U19315N949;Veselí nad Moravou, Zarazice, Crhounkova
U13128N648;Kuřim, poliklinika
U18308N858;Želetice, Jednota
U12118N1149;Kanice
U13123N649;Kuřim, kulturní dům
U13520N461;Nedvědice, železniční stanice
U18309N859;Želetice, škola
U19314N950;Veselí nad Moravou, Zarazice, restaurace
U12120N1150;Kanice, koupaliště
U13125N650;Kuřim, Popkova
U13506N462;Doubravník, železniční stanice
U19313N951;Veselí nad Moravou, Náklí
U18303N860;Morašice
U12123N1151;Řícmanice, u lomu
U12339N651;Blansko, Svitavská
U13464N463;Prudká zastávka
U19309N952;Veselí nad Moravou, Lány, sídliště
U14562N861;Skalice, dolní zastávka
U12122N1152;Řícmanice
U12385N652;Blansko, Poliklinika
U13463N464;Borač, žel. st.
U19320N953;Vnorovy, lidový dům
U14544N862;Hostěradice, Chlupice
U12125N1153;Řícmanice, Na Štukách
U12390N653;Blansko, Sadová
U13462N465;Štěpánovice
U19140N954;Dubňany, kemp Josef
U14564N863;Skalice, sokolovna
U12124N1154;Řícmanice, u skály
U12384N654;Blansko, Podlesí
U23601N466;Věžná
U16803N955;Milotice, rozcestí
U18059N864;Znojmo, Mariánské nám.
U12113N1155;Bílovice nad Svitavou, UP závody
U12374N655;Blansko, Na Žižlavici
U13605N467;Rožná, železniční stanice
U16808N956;Svatobořice-Mistřín, mlýn
U14545N865;Hostěradice, Míšovice
U12115N1156;Bílovice nad Svitavou, u kapličky
U12394N656;Blansko, Těchov
U13701N468;Bystřice nad Pern., železniční stanice
U16807N957;Svatobořice-Mistřín, Mistřín
U14533N866;Kadov, rozcestí
U12107N1157;Ochoz u Brna, příhon
U12011N657;Vavřinec, Nové Dvory
U13801N469;Rozsochy, železniční stanice
U16810N958;Svatobořice-Mistřín, škola
U14532N867;Kadov
U12104N1158;Ochoz u Brna, kamenolom
U12012N658;Vavřinec, Suchdol
U23801N470;Rovné-Divišov
U16806N959;Svatobořice-Mistřín, kulturní dům
U12105N1159;Ochoz u Brna, myslivna pod Hádkem
U14537N868;Petrovice
U16809N960;Svatobořice-Mistřín, restaurace
U12013N659;Vavřinec, Veselice
U25504N471;Kobylí na Moravě
U17202N1160;Hostěnice, chaty
U14528N869;Dobelice, Krumlovská
U12425N660;Vavřinec
U16811N961;Svatobořice-Mistřín, textilka
U25503N472;Velké Pavlovice zastávka
U17204N1161;Hostěnice, obecní úřad
U14495N870;Rybníky
U12424N661;Sloup, Nová čtvrť
U16639N962;Kyjov, nemocnice, křižovatka
U25502N473;Velké Pavlovice
U12156N1162;Bílovice nad Svitavou, Soběšická
U14483N871;Moravský Krumlov, Na Kačence
U12423N662;Sloup
U19163N963;Vacenovice, dolní konec
U19302N474;Moravský Písek, Kolonie, žel. stanice
U12157N1163;Bílovice nad Svitavou, Vodárenská
U14470N872;Moravský Krumlov, Jatky
U12620N663;Němčice
U16821N964;Vracov, Drahy
U28001N475;Znojmo-Nový Šaldorf
U12154N1164;Bílovice nad Svitavou, hřbitov
U14474N873;Moravský Krumlov, Okružní
U12621N664;Němčice, Jednota
U16824N965;Vracov, škola
U18168N476;Šatov, železniční stanice
U12159N1165;Bílovice nad Svitavou, Vojanka
U14471N874;Moravský Krumlov, Kavalírka
U12622N665;Němčice, Dendera
U16549N966;Čejkovice, u kostela
U31033N477;Unterretzbach
U12153N1166;Bílovice nad Svitavou, Polanka
U14499N875;Moravský Krumlov, autobusové nádraží
U12618N666;Ludíkov
U16548N967;Čejkovice, kovárna
U31034N478;Retz
U12155N1167;Bílovice nad Svitavou, Nad Tratí
U14478N876;Moravský Krumlov, Václavská
U12619N667;Ludíkov, rozcestí
U15621N968;Velké Bílovice, kovárna
U28502N479;Moravské Budějovice
U12160N1168;Bílovice nad Svitavou, náměstí
U14477N877;Moravský Krumlov, stezka
U12628N668;Žďárná
U15620N969;Velké Bílovice, autobusové nádraží
U28501N480;Vesce
U12238N1169;Adamov, Horka, točna
U14491N878;Moravský Krumlov, Rokytná
U12623N669;Suchý
U28401N481;Blížkovice
U15624N970;Velké Bílovice, ZD
U12624N670;Suchý, u rybníka
U18339N482;Grešlové Mýto, železniční stanice
U12237N1170;Adamov, Horka
U15618N971;Podivín, Bratislavská
U14480N879;Ivančice, Budkovice, rozcestí
U12605N671;Benešov, ZD střed
U18259N483;Šumná, železniční stanice
U12236N1171;Adamov, obchodní dům
U15614N972;Podivín, Besední dům
U14496N880;Ivančice, Němčice
U12601N672;Benešov
U18158N484;Olbramkostel, železniční stanice
U12229N1172;Adamov, železniční stanice, točna
U15615N973;Podivín, Fruta
U14440N881;Ivančice, Budkovice
U12386N673;Blansko, Poříčí
U28103N485;Citonice
U12234N1173;Adamov, Kolonka
U15722N974;Lednice, náměstí
U14472N882;Moravský Krumlov, náměstí
U12373N674;Blansko, Bezručova
U28002N486;Znojmo nemocnice
U12233N1174;Adamov, Adamov III
U15721N975;Lednice, hospodářské družstvo
U14485N883;Moravský Krumlov, u parku
U12358N675;Blansko, Horní Lhota
U30342N487;Kostelany nad Moravou
U12232N1175;Adamov, Adamov III, točna
U15725N976;Lednice, skleníky
U14473N884;Moravský Krumlov, poliklinika
U12441N676;Ráječko
U30319N488;Nedakonice
U12399N1176;Blansko, Zborovce
U15724N977;Lednice, Nejdek, rozcestí
U14467N885;Moravský Krumlov, Břízová
U12438N677;Rájec-Jestřebí, pošta
U29301N489;Moravský Písek zastávka
U12368N1177;Blansko, Mánesova
